Feature	Gain	Cover	Frequency
ctarjeta_visa_transacciones	0.00236726860640322	0.00264522319192492	0.00100845759771954
cdescubierto_preacordado_slope_6	0.00232943301518846	0.00268475220739554	0.00072608947035807
avg_6_Master_status	0.00229701963463883	0.00108409040846992	0.00102190369902247
avg_6_ccomisiones_otras	0.00227796622096476	0.00111154725876224	0.00082021217947856
avg_6_ctarjeta_visa	0.00226088835826006	9.77294690302192e-05	4.03383039087817e-05
mcaja_ahorro_slope_6	0.00221636928357572	0.00271911852810519	0.00161353215635127
thomebanking	0.00220509154478939	0.0039528399459302	0.00434309072084549
avg_6_mrentabilidad_annual	0.00220086644271764	0.00286547004816861	0.00220516061368006
lag_1_cpayroll_trx	0.0021664864516522	0.000978862295103924	0.000363044735179035
avg_6_Visa_Finiciomora	0.00213938897444027	0.00328757570816197	0.00154630164983663
avg_6_Visa_delinquency	0.00212396064017347	0.0012014364864489	0.000941227091204905
mcuenta_debitos_automaticos	0.00208542150288771	0.00352757330937262	0.00110258030684003
delta_1_Visa_mpagominimo	0.00203133872671686	0.00273082661708741	0.00322706431270253
avg_6_cprestamos_personales	0.00199806145172387	0.00153144101250221	0.000806766078175633
lag_1_ctarjeta_debito_transacciones	0.0019965613313176	0.000442481871808643	0.000268922026058544
lag_1_Visa_mconsumototal	0.00189935883137417	0.0015402813483459	0.00283712737491764
internet_slope_6	0.00186205175001455	0.00339184483692663	0.00151940944723078
lag_3_mprestamos_personales	0.00185177152827681	0.00345786733439164	0.00237995993061812
Visa_mpagominimo_slope_6	0.00183717699448036	0.00339841745084528	0.0052843178120504
ccaja_ahorro	0.00178798091262842	0.0031422204850941	0.00048405964690538
lag_1_mpasivos_margen	0.00178512608662548	0.00120454773864079	0.00141184063680736
tcallcenter	0.00176800866341448	0.00293006980671207	0.00164042435895712
lag_6_mpasivos_margen	0.00176430437230377	0.000874444273575003	0.00211103790455957
mactivos_margen	0.00176229371430742	0.00596369955183302	0.00287746567882642
avg_6_mcuenta_corriente	0.00173746213979974	0.00256657450139568	0.00279678907100886
delta_1_ccomisiones_mantenimiento	0.00172175210911058	0.00160045380271727	0.000389936937784889
lag_1_cdescubierto_preacordado	0.00165276400959603	0.00166828686881861	0.00137150233289858
delta_1_mcomisiones_mantenimiento	0.00163340674580935	0.00143790725083668	0.000793319976872706
lag_3_ctrx_quarter	0.00161088549448329	0.0022721604942968	0.00278334296970593
delta_1_mcaja_ahorro	0.00154580221519389	0.00624054286195827	0.00237995993061812
lag_3_mcuenta_corriente	0.00147631080216222	0.00447984613991621	0.00369767785830498
Visa_fechaalta_slope_6	0.00146104810538656	0.00271386056440331	0.00497505748208307
Visa_mfinanciacion_limite	0.00144174902111771	0.00191421726813926	0.00239340603192104
delta_1_mcaja_ahorro_dolares	0.00142178033618408	0.00471860646825215	0.00170765486547176
Visa_mpagospesos_slope_6	0.00141984727375935	0.00190828319569885	0.00467924325341867
delta_1_ctarjeta_master	0.00140723275300466	0.000416249041354848	0.000228583722149763
lag_1_Visa_mpagominimo	0.00139604366157657	0.00290484084277641	0.00348254023745815
tmobile_app	0.00135998018624656	0.00289186772600331	0.00383213887133426
Visa_msaldototal_slope_6	0.00133464430597786	0.00282792761184956	0.00420862970781622
mpagomiscuentas	0.00132960488277129	0.00397239365393027	0.00114291861074881
mtarjeta_visa_consumo_slope_6	0.00127861792964665	0.000861224013163579	0.00130427182638394
ccaja_ahorro_slope_6	0.00127853664402259	0.00513790620561814	0.000995011496416614
Visa_fultimo_cierre_slope_6	0.00126591692906693	0.0026453923720292	0.0046926893547216
delta_1_Visa_status	0.00126505573596789	0.00291409689068412	0.00126393352247516
lag_6_mcomisiones_otras	0.00124433403339814	0.00182929879556829	0.00399349208696938
avg_6_thomebanking	0.00124172798098472	0.00202166207924097	0.00414139920130158
delta_1_mtarjeta_visa_consumo	0.00119745904678882	0.00134079440480178	0.00115636471205174
lag_3_mextraccion_autoservicio	0.00118476378399577	0.000668262890125719	0.00102190369902247
lag_1_ccaja_seguridad	0.00115503330335271	0.00238001563978822	0.000457167444299525
lag_6_mcomisiones_mantenimiento	0.00113918087565969	0.00307953089685125	0.00268922026058544
lag_3_mcomisiones_mantenimiento	0.00108808437311089	0.00170968807954384	0.00272955856449422
matm_slope_6	0.00108301060964335	0.000418600053515021	0.000510951849511234
ctarjeta_debito_transacciones	0.00107278840764173	0.000572344473977387	0.000295814228664399
lag_6_mcuentas_saldo	0.00105767649311888	0.00141672074329147	0.00255475924755617
