fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20231030 141327	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	642	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.0467330077917317	0.980567236104842	858	17688	13559	148358024.487756	34
20231030 141716	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	222	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.263820874522128	0.975639343258346	753	38652	13340	143679810.094953	35
20231030 142341	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	657	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.266368266035397	0.545196083646148	8	42800	11985	143232856.071964	36
20231030 142527	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	79	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.0425599766021795	0.772071808513152	8	39662	12399	141797264.867566	37
20231030 142850	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	54	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.0444532505967661	0.95655048770416	482	17658	13235	145630382.308846	38
20231030 143440	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	442	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.0557828577125935	0.933217643957194	294	15568	13438	147676708.645677	39
20231030 143655	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	14	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.267555665381028	0.941786178139744	269	40638	10332	139992681.65917	40
20231030 144113	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	36	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.046001859892596	0.514370011788616	353	15767	11216	142787350.324838	41
20231030 144321	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	11	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.255126176579231	0.940271534681719	140	44120	10752	137812921.53923	42
20231030 144747	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	418	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.037269047032198	0.845823451565019	58	10351	13604	149384253.873063	43
20231030 145537	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1481	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.0597197412518444	0.888017233686699	197	152	11149	132486775.112444	44
20231030 145820	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	110	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.255507271059075	0.818492735967581	71	38013	13026	147874891.554223	45
20231030 150033	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	15	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.275228210385087	0.822664348068582	395	45104	13107	143673068.965517	46
20231030 150836	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	621	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.0420528815972042	0.988462449125431	139	11720	12233	147222793.103448	47
20231030 151618	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	651	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.0507061627805947	0.997193487592677	717	16260	13913	148010319.34033	48
20231030 151910	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	63	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.039126302068992	0.874480003836031	143	43634	11663	140371293.853073	49
20231030 152448	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	415	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.0497494286860041	0.907285623621633	183	17984	11989	149077579.710145	50
20231030 152754	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	103	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.037478706328821	0.835536637016374	112	41674	14592	143698098.950525	51
20231030 153424	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	504	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.0604794920231435	0.880057362994838	1008	20669	13536	148925241.37931	52
20231030 153840	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	71	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.0561001654456356	0.213057559069489	603	5533	13253	143267040.97951	53
20231030 154305	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	205	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.291400914606524	0.484720728812488	973	46521	14109	145494391.304348	54
20231030 154625	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	81	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.203915489434344	0.870921727289562	591	12690	12523	145975281.85907	55
20231030 155003	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	162	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.0418229286960627	0.153468500699668	226	15847	12904	140159436.281859	56
20231030 155208	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	253	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.17399523914627	0.0276200063300066	299	11607	14022	136932656.671664	57
20231030 155718	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	333	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.216359116768943	0.437181086304545	909	45775	11442	144027879.06047	58
20231030 160022	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	46	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.197345983574	0.23909574164556	118	12744	12645	144499572.713643	59
20231030 160401	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	15	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.170235596718892	0.621223043967305	331	6765	15339	132305460.769615	60
20231030 160718	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	30	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.111420071621485	0.577134497523593	738	49600	13767	140296627.186407	61
20231030 161408	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	417	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.220865275413696	0.494134886669637	940	39419	10019	144522052.473763	62
20231030 161829	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	58	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.0483477194353299	0.634855918672642	385	16538	12384	144942384.807596	63
20231030 162209	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	192	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.0568340974238357	0.150342711034595	697	44781	13069	141718939.030485	64
20231030 162612	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	151	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.158621501540521	0.87804683534219	766	18747	12462	143939093.453273	65
20231030 162910	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	21	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.26632696345255	0.253068661465522	434	14286	10158	137074769.615192	66
