fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20231101 210436	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	736	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.168037408030681	0.779739040453089	285	40942	12909	142901067.966017	34
20231101 210827	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	36	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.0739189946039279	0.628208263069775	536	17237	14161	145861945.527236	35
20231101 211058	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	161	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.296367719609413	0.0797253961195709	142	42586	11668	139806938.530735	36
20231101 211559	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1301	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.130793163072853	0.0159720860873242	801	27441	14398	135595709.145427	37
20231101 211917	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	12	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.249682867666799	0.415655657133271	307	45992	12854	139219141.429285	38
20231101 212210	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	39	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.161445876643449	0.209212429404702	193	32003	12751	140423179.910045	39
20231101 212503	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	13	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.222431948443252	0.80211683469628	632	23767	11437	134883748.625687	40
20231101 212825	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	106	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.270619298222869	0.823205309947867	944	26007	13767	142598336.331834	41
20231101 213119	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	16	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.205748420821417	0.956449139493488	996	24438	15796	137767010.494753	42
20231101 213513	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	43	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.277135238946576	0.788848860620047	349	7256	13178	138770371.814093	43
20231101 213849	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	125	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.0357294639182856	0.87928785987154	759	45517	13974	144865878.06097	44
20231101 214208	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	9	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.183962449792463	0.780469855400463	992	14583	16654	133062499.750125	45
20231101 214650	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	223	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.163478416945867	0.886849748570399	516	15977	13601	144907342.828586	46
20231101 215142	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1265	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.274044620266529	0.0130581330023291	116	13611	11634	137963199.4003	47
20231101 215728	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	208	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.0215393907644863	0.335784484249026	430	40614	12628	143600581.709145	48
20231101 222005	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1520	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.151378577938775	0.958360252936367	721	2287	12981	141320166.416792	49
20231101 222307	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	18	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.221032794232336	0.697112406096528	554	21671	13965	142068568.215892	50
